country,time_id,year,quarter,npl_ratio,euribor_3m,gdp_growth,unemployment,inflation_yoy
IE,8052,2012,4,21.3116231755291,0.1951333333333333,2.022580699756893,15.5,1.7333333333333334
IE,8053,2013,1,22.3727039607198,0.2114666666666666,3.5594224974693223,13.8,1.1
IE,8054,2013,2,22.3727039607198,0.2067999999999999,3.5594224974693223,13.8,0.5333333333333333
IE,8055,2013,3,22.3727039607198,0.2235,3.5594224974693223,13.8,0.3
IE,8056,2013,4,22.3727039607198,0.2409,3.5594224974693223,13.8,0.1666666666666666
IE,8057,2014,1,20.64880382204,0.2951333333333333,9.669439872793316,11.9,0.1999999999999999
IE,8058,2014,2,20.64880382204,0.2985666666666666,9.669439872793316,11.9,0.3999999999999999
IE,8059,2014,3,20.64880382204,0.1645666666666666,9.669439872793316,11.9,0.5
IE,8060,2014,4,20.64880382204,0.0814666666666666,9.669439872793316,11.9,0.1
IE,8061,2015,1,16.9137587763139,0.0460333333333333,35.73771851692919,9.9,-0.3333333333333333
IE,8062,2015,2,16.9137587763139,-0.0065333333333333,35.73771851692919,9.9,0.1
IE,8063,2015,3,16.9137587763139,-0.0278,35.73771851692919,9.9,0.1
IE,8064,2015,4,16.9137587763139,-0.0891666666666666,35.73771851692919,9.9,0.0
IE,8065,2016,1,12.6269750146121,-0.1860666666666666,1.3406056715276504,8.4,-0.2666666666666666
IE,8066,2016,2,12.6269750146121,-0.2581,1.3406056715276504,8.4,-0.1
IE,8067,2016,3,12.6269750146121,-0.2981,1.3406056715276504,8.4,-0.2
IE,8068,2016,4,12.6269750146121,-0.3125,1.3406056715276504,8.4,-0.2666666666666666
IE,8069,2017,1,11.4589228987576,-0.3278,11.75386544726016,6.7,0.3666666666666667
IE,8070,2017,2,11.4589228987576,-0.3299666666666667,11.75386544726016,6.7,0.0333333333333333
IE,8071,2017,3,11.4589228987576,-0.3296333333333334,11.75386544726016,6.7,0.1333333333333333
IE,8072,2017,4,11.4589228987576,-0.3288,11.75386544726016,6.7,0.5
IE,8073,2018,1,5.45685456904851,-0.3283,8.68124707024236,5.8,0.5
IE,8074,2018,2,5.45685456904851,-0.3252333333333333,8.68124707024236,5.8,0.4333333333333333
IE,8075,2018,3,5.45685456904851,-0.3194999999999999,8.68124707024236,5.8,1.0333333333333334
IE,8076,2018,4,5.45685456904851,-0.3153333333333333,8.68124707024236,5.8,0.9
IE,8077,2019,1,3.36383712525729,-0.3085333333333333,8.53882406412012,5.0,0.8666666666666667
IE,8078,2019,2,3.36383712525729,-0.3171,8.53882406412012,5.0,1.2666666666666666
IE,8079,2019,3,3.36383712525729,-0.3967333333333333,8.53882406412012,5.0,0.5666666666666667
IE,8080,2019,4,3.36383712525729,-0.4029666666666666,8.53882406412012,5.0,0.8333333333333334
IE,8081,2020,1,3.36142776920367,-0.4055333333333333,4.941836434282276,5.9,0.8333333333333334
IE,8082,2020,2,3.36142776920367,-0.3007,4.941836434282276,5.9,-0.5666666666666668
IE,8083,2020,3,3.36142776920367,-0.4717333333333333,4.941836434282276,5.9,-0.9666666666666668
IE,8084,2020,4,3.36142776920367,-0.5227,4.941836434282276,5.9,-1.1666666666666667
IE,8085,2021,1,2.4821487470182,-0.5424666666666668,17.47744713660375,6.2,-0.1333333333333333
IE,8086,2021,2,2.4821487470182,-0.5404,17.47744713660375,6.2,1.5333333333333332
IE,8087,2021,3,2.4821487470182,-0.5458,17.47744713660375,6.2,3.0
IE,8088,2021,4,2.4821487470182,-0.5663999999999999,17.47744713660375,6.2,5.4
IE,8089,2022,1,1.60747302300572,-0.529,16.116413531270002,4.5,5.866666666666667
IE,8090,2022,2,1.60747302300572,-0.3576,16.116413531270002,4.5,8.4
IE,8091,2022,3,1.60747302300572,0.4807333333333333,16.116413531270002,4.5,9.066666666666666
IE,8092,2022,4,1.60747302300572,1.7721333333333331,16.116413531270002,4.5,8.866666666666667
IE,8093,2023,1,1.27071424651771,2.631933333333333,0.7701590873331776,4.3,7.533333333333334
IE,8094,2023,2,1.27071424651771,3.3564333333333334,0.7701590873331776,4.3,5.5
IE,8095,2023,3,1.27071424651771,3.777366666666667,0.7701590873331776,4.3,4.833333333333333
IE,8096,2023,4,1.27071424651771,3.957433333333333,0.7701590873331776,4.3,3.1
IE,8097,2024,1,1.27071424651771,3.9236333333333335,7.254311870656971,4.3,2.2333333333333334
IE,8098,2024,2,1.27071424651771,3.8082,7.254311870656971,4.3,1.7
IE,8099,2024,3,1.27071424651771,3.5553666666666666,7.254311870656971,4.3,0.8666666666666667
IE,8100,2024,4,1.27071424651771,2.9965,7.254311870656971,4.3,0.5333333333333333
IT,8021,2005,1,6.99617313682385,2.140333333333333,2.8625054053360577,7.8,2.1
IT,8022,2005,2,6.99617313682385,2.1246,2.8625054053360577,7.8,2.2
IT,8023,2005,3,6.99617313682385,2.130333333333333,2.8625054053360577,7.8,2.2
IT,8024,2005,4,6.99617313682385,2.3434666666666666,2.8625054053360577,7.8,2.3000000000000003
IT,8025,2006,1,6.56811457626493,2.6115666666666666,4.055245871598912,6.9,2.2
IT,8026,2006,2,6.56811457626493,2.8895,4.055245871598912,6.9,2.3666666666666667
IT,8027,2006,3,6.56811457626493,3.2213666666666665,4.055245871598912,6.9,2.4
IT,8028,2006,4,6.56811457626493,3.594466666666667,4.055245871598912,6.9,2.0
IT,8029,2007,1,5.7776082194137,3.8203333333333336,3.9651079882466735,6.2,2.0
IT,8030,2007,2,5.7776082194137,4.0648333333333335,3.9651079882466735,6.2,1.9
IT,8031,2007,3,5.7776082194137,4.5005,3.9651079882466735,6.2,1.6333333333333335
IT,8032,2007,4,5.7776082194137,4.724766666666667,3.9651079882466735,6.2,2.533333333333333
IT,8033,2008,1,6.28258103994627,4.48,1.3568541195136508,6.8,3.266666666666667
IT,8034,2008,2,6.28258103994627,4.8604666666666665,1.3568541195136508,6.8,3.733333333333333
IT,8035,2008,3,6.28258103994627,4.9818,1.3568541195136508,6.8,4.066666666666666
IT,8036,2008,4,6.28258103994627,4.214666666666667,1.3568541195136508,6.8,2.9333333333333336
IT,8037,2009,1,9.4463437392788,2.0117,-3.626654388816386,7.9,1.3666666666666665
IT,8038,2009,2,9.4463437392788,1.310633333333333,-3.626654388816386,7.9,0.8333333333333334
IT,8039,2009,3,9.4463437392788,0.8692000000000001,-3.626654388816386,7.9,0.0999999999999999
IT,8040,2009,4,9.4463437392788,0.7219000000000001,-3.626654388816386,7.9,0.7666666666666666
IT,8041,2010,1,10.0278370674613,0.6621666666666667,2.136087036555856,8.5,1.2333333333333334
IT,8042,2010,2,10.0278370674613,0.6862666666666667,2.136087036555856,8.5,1.5666666666666669
IT,8043,2010,3,10.0278370674613,0.8749333333333333,2.136087036555856,8.5,1.7
IT,8044,2010,4,10.0278370674613,1.0204666666666666,2.136087036555856,8.5,1.9666666666666668
IT,8045,2011,1,11.7423491843706,1.0931333333333333,2.4362699170126234,8.5,2.333333333333333
IT,8046,2011,2,11.7423491843706,1.4116333333333333,2.4362699170126234,8.5,2.966666666666667
IT,8047,2011,3,11.7423491843706,1.5620666666666665,2.4362699170126234,8.5,2.7
IT,8048,2011,4,11.7423491843706,1.4955666666666667,2.4362699170126234,8.5,3.7000000000000006
IT,8049,2012,1,13.7463696406392,1.043,-1.476062383949628,10.9,3.5666666666666664
IT,8050,2012,2,13.7463696406392,0.6960333333333333,-1.476062383949628,10.9,3.6666666666666665
IT,8051,2012,3,13.7463696406392,0.3585666666666666,-1.476062383949628,10.9,3.466666666666667
IT,8052,2012,4,13.7463696406392,0.1951333333333333,-1.476062383949628,10.9,2.6666666666666665
IT,8053,2013,1,16.5427056350995,0.2114666666666666,-0.7127081076992892,12.4,2.066666666666667
IT,8054,2013,2,16.5427056350995,0.2067999999999999,-0.7127081076992892,12.4,1.2
IT,8055,2013,3,16.5427056350995,0.2235,-0.7127081076992892,12.4,1.0666666666666669
IT,8056,2013,4,16.5427056350995,0.2409,-0.7127081076992892,12.4,0.6333333333333333
IT,8057,2014,1,18.0330469839719,0.2951333333333333,0.9011505675799114,12.9,0.4333333333333333
IT,8058,2014,2,18.0330469839719,0.2985666666666666,0.9011505675799114,12.9,0.3999999999999999
IT,8059,2014,3,18.0330469839719,0.1645666666666666,0.9011505675799114,12.9,-0.0666666666666666
IT,8060,2014,4,18.0330469839719,0.0814666666666666,0.9011505675799114,12.9,0.1666666666666666
IT,8061,2015,1,18.064368830052,0.0460333333333333,1.6753769109013383,12.0,-0.1333333333333333
IT,8062,2015,2,18.064368830052,-0.0065333333333333,1.6753769109013383,12.0,0.1
IT,8063,2015,3,18.064368830052,-0.0278,1.6753769109013383,12.0,0.3
IT,8064,2015,4,18.064368830052,-0.0891666666666666,1.6753769109013383,12.0,0.1666666666666666
IT,8065,2016,1,17.1162385246125,-0.1860666666666666,2.4998230902753,11.7,0.0
IT,8066,2016,2,17.1162385246125,-0.2581,2.4998230902753,11.7,-0.3
IT,8067,2016,3,17.1162385246125,-0.2981,2.4998230902753,11.7,-0.0666666666666666
IT,8068,2016,4,17.1162385246125,-0.3125,2.4998230902753,11.7,0.1666666666666666
IT,8069,2017,1,14.3832990405839,-0.3278,2.324905078532402,11.3,1.3333333333333333
IT,8070,2017,2,14.3832990405839,-0.3299666666666667,2.324905078532402,11.3,1.6
IT,8071,2017,3,14.3832990405839,-0.3296333333333334,2.324905078532402,11.3,1.3
IT,8072,2017,4,14.3832990405839,-0.3288,2.324905078532402,11.3,1.0666666666666669
IT,8073,2018,1,8.38628316437891,-0.3283,1.9060781556589743,10.6,0.8666666666666667
IT,8074,2018,2,8.38628316437891,-0.3252333333333333,1.9060781556589743,10.6,1.0
IT,8075,2018,3,8.38628316437891,-0.3194999999999999,1.9060781556589743,10.6,1.6666666666666667
IT,8076,2018,4,8.38628316437891,-0.3153333333333333,1.9060781556589743,10.6,1.5
IT,8077,2019,1,6.74918443535526,-0.3085333333333333,1.4806627994440769,9.9,1.0333333333333334
IT,8078,2019,2,6.74918443535526,-0.3171,1.4806627994440769,9.9,0.9333333333333336
IT,8079,2019,3,6.74918443535526,-0.3967333333333333,1.4806627994440769,9.9,0.3333333333333333
IT,8080,2019,4,6.74918443535526,-0.4029666666666666,1.4806627994440769,9.9,0.3
IT,8081,2020,1,4.35972073669912,-0.4055333333333333,-7.430706002682397,9.3,0.2333333333333333
IT,8082,2020,2,4.35972073669912,-0.3007,-7.430706002682397,9.3,-0.1999999999999999
IT,8083,2020,3,4.35972073669912,-0.4717333333333333,-7.430706002682397,9.3,-0.2333333333333333
IT,8084,2020,4,4.35972073669912,-0.5227,-7.430706002682397,9.3,-0.3999999999999999
IT,8085,2021,1,3.34809683915318,-0.5424666666666668,10.328998254443578,9.5,0.7666666666666666
IT,8086,2021,2,3.34809683915318,-0.5404,10.328998254443578,9.5,1.1666666666666667
IT,8087,2021,3,3.34809683915318,-0.5458,10.328998254443578,9.5,2.1333333333333333
IT,8088,2021,4,3.34809683915318,-0.5663999999999999,10.328998254443578,9.5,3.766666666666667
IT,8089,2022,1,2.79682283767597,-0.529,8.443124841723847,8.1,6.033333333333334
IT,8090,2022,2,2.79682283767597,-0.3576,8.443124841723847,8.1,7.366666666666667
IT,8091,2022,3,2.79682283767597,0.4807333333333333,8.443124841723847,8.1,8.966666666666667
IT,8092,2022,4,2.79682283767597,1.7721333333333331,8.443124841723847,8.1,12.5
IT,8093,2023,1,2.79682283767597,2.631933333333333,7.2334258524940465,7.7,9.533333333333331
IT,8094,2023,2,2.79682283767597,3.3564333333333334,7.2334258524940465,7.7,7.766666666666667
IT,8095,2023,3,2.79682283767597,3.777366666666667,7.2334258524940465,7.7,5.8
IT,8096,2023,4,2.79682283767597,3.957433333333333,7.2334258524940465,7.7,0.9666666666666668
IT,8097,2024,1,2.79682283767597,3.9236333333333335,2.6611432260134738,6.5,0.9666666666666668
IT,8098,2024,2,2.79682283767597,3.8082,2.6611432260134738,6.5,0.8666666666666667
IT,8099,2024,3,2.79682283767597,3.5553666666666666,2.6611432260134738,6.5,1.1666666666666667
IT,8100,2024,4,2.79682283767597,2.9965,2.6611432260134738,6.5,1.3
LT,8033,2008,1,5.9947885892443,4.48,12.568135493279264,5.8,10.766666666666666
LT,8034,2008,2,5.9947885892443,4.8604666666666665,12.568135493279264,5.8,12.3
LT,8035,2008,3,5.9947885892443,4.9818,12.568135493279264,5.8,11.966666666666669
LT,8036,2008,4,5.9947885892443,4.214666666666667,12.568135493279264,5.8,9.466666666666669
LT,8037,2009,1,22.1397887438421,2.0117,-17.46970146650716,13.8,8.466666666666667
LT,8038,2009,2,22.1397887438421,1.310633333333333,-17.46970146650716,13.8,4.9
LT,8039,2009,3,22.1397887438421,0.8692000000000001,-17.46970146650716,13.8,2.3666666666666667
LT,8040,2009,4,22.1397887438421,0.7219000000000001,-17.46970146650716,13.8,1.1666666666666667
LT,8041,2010,1,21.3129447476114,0.6621666666666667,2.557958823228468,17.8,-0.4333333333333333
LT,8042,2010,2,21.3129447476114,0.6862666666666667,2.557958823228468,17.8,0.5333333333333333
LT,8043,2010,3,21.3129447476114,0.8749333333333333,2.557958823228468,17.8,1.8
LT,8044,2010,4,21.3129447476114,1.0204666666666666,2.557958823228468,17.8,2.9
LT,8045,2011,1,17.6402783873711,1.0931333333333333,12.301475268974226,15.4,3.1666666666666665
LT,8046,2011,2,17.6402783873711,1.4116333333333333,12.301475268974226,15.4,4.733333333333333
LT,8047,2011,3,17.6402783873711,1.5620666666666665,12.301475268974226,15.4,4.566666666666666
LT,8048,2011,4,17.6402783873711,1.4955666666666667,12.301475268974226,15.4,4.033333333333334
LT,8049,2012,1,14.1140616832463,1.043,6.997872945854122,13.4,3.6
LT,8050,2012,2,14.1140616832463,0.6960333333333333,6.997872945854122,13.4,2.833333333333333
LT,8051,2012,3,14.1140616832463,0.3585666666666666,6.997872945854122,13.4,3.2
LT,8052,2012,4,14.1140616832463,0.1951333333333333,6.997872945854122,13.4,2.966666666666667
LT,8053,2013,1,11.5860323295319,0.2114666666666666,4.91449719513255,11.8,2.2
LT,8054,2013,2,11.5860323295319,0.2067999999999999,4.91449719513255,11.8,1.4
LT,8055,2013,3,11.5860323295319,0.2235,4.91449719513255,11.8,0.5333333333333333
LT,8056,2013,4,11.5860323295319,0.2409,4.91449719513255,11.8,0.5333333333333333
LT,8057,2014,1,8.1860494113904,0.2951333333333333,4.404710324559558,10.7,0.3
LT,8058,2014,2,8.1860494113904,0.2985666666666666,4.404710324559558,10.7,0.2333333333333333
LT,8059,2014,3,8.1860494113904,0.1645666666666666,4.404710324559558,10.7,0.2666666666666666
LT,8060,2014,4,8.1860494113904,0.0814666666666666,4.404710324559558,10.7,0.1999999999999999
LT,8061,2015,1,4.94956913376007,0.0460333333333333,2.8304760241174787,9.1,-1.3333333333333333
LT,8062,2015,2,4.94956913376007,-0.0065333333333333,2.8304760241174787,9.1,-0.2666666666666666
LT,8063,2015,3,4.94956913376007,-0.0278,2.8304760241174787,9.1,-0.6666666666666666
LT,8064,2015,4,4.94956913376007,-0.0891666666666666,2.8304760241174787,9.1,-0.3666666666666667
LT,8065,2016,1,3.66064619634649,-0.1860666666666666,3.685800830165875,7.9,0.6666666666666666
LT,8066,2016,2,3.66064619634649,-0.2581,3.685800830165875,7.9,0.4666666666666667
LT,8067,2016,3,3.66064619634649,-0.2981,3.685800830165875,7.9,0.3666666666666667
LT,8068,2016,4,3.66064619634649,-0.3125,3.685800830165875,7.9,1.2666666666666666
LT,8069,2017,1,3.17709584415856,-0.3278,8.896928700409855,7.1,2.966666666666667
LT,8070,2017,2,3.17709584415856,-0.3299666666666667,8.896928700409855,7.1,3.4
LT,8071,2017,3,3.17709584415856,-0.3296333333333334,8.896928700409855,7.1,4.433333333333333
LT,8072,2017,4,3.17709584415856,-0.3288,8.896928700409855,7.1,4.066666666666666
LT,8073,2018,1,2.27014872045055,-0.3283,8.68808775019485,6.2,3.1
LT,8074,2018,2,2.27014872045055,-0.3252333333333333,8.68808775019485,6.2,2.566666666666667
LT,8075,2018,3,2.27014872045055,-0.3194999999999999,8.68808775019485,6.2,2.1666666666666665
LT,8076,2018,4,2.27014872045055,-0.3153333333333333,8.68808775019485,6.2,2.333333333333333
LT,8077,2019,1,1.04438547521426,-0.3085333333333333,7.164344446040483,6.3,2.066666666666667
LT,8078,2019,2,1.04438547521426,-0.3171,7.164344446040483,6.3,2.533333333333333
LT,8079,2019,3,1.04438547521426,-0.3967333333333333,7.164344446040483,6.3,2.333333333333333
LT,8080,2019,4,1.04438547521426,-0.4029666666666666,7.164344446040483,6.3,1.9666666666666668
LT,8081,2020,1,0.96915521153795,-0.4055333333333333,2.082445237263042,8.5,2.5
LT,8082,2020,2,0.96915521153795,-0.3007,2.082445237263042,8.5,0.6666666666666666
LT,8083,2020,3,0.96915521153795,-0.4717333333333333,2.082445237263042,8.5,0.8999999999999999
LT,8084,2020,4,0.96915521153795,-0.5227,2.082445237263042,8.5,0.2666666666666666
LT,8085,2021,1,0.510408710751457,-0.5424666666666668,12.821167815685827,7.1,0.7333333333333334
LT,8086,2021,2,0.510408710751457,-0.5404,12.821167815685827,7.1,3.1333333333333333
LT,8087,2021,3,0.510408710751457,-0.5458,12.821167815685827,7.1,5.233333333333333
LT,8088,2021,4,0.510408710751457,-0.5663999999999999,12.821167815685827,7.1,9.4
LT,8089,2022,1,0.395781798037311,-0.529,18.289827103647504,6.0,13.966666666666669
LT,8090,2022,2,0.395781798037311,-0.3576,18.289827103647504,6.0,18.53333333333333
LT,8091,2022,3,0.395781798037311,0.4807333333333333,18.289827103647504,6.0,21.5
LT,8092,2022,4,0.395781798037311,1.7721333333333331,18.289827103647504,6.0,21.166666666666668
LT,8093,2023,1,0.395781798037311,2.631933333333333,10.786716143081708,6.9,16.966666666666665
LT,8094,2023,2,0.395781798037311,3.3564333333333334,10.786716143081708,6.9,10.733333333333334
LT,8095,2023,3,0.395781798037311,3.777366666666667,10.786716143081708,6.9,5.9
LT,8096,2023,4,0.395781798037311,3.957433333333333,10.786716143081708,6.9,2.333333333333333
LT,8097,2024,1,0.395781798037311,3.9236333333333335,6.296300831425183,7.1,0.8666666666666667
LT,8098,2024,2,0.395781798037311,3.8082,6.296300831425183,7.1,0.7666666666666666
LT,8099,2024,3,0.395781798037311,3.5553666666666666,6.296300831425183,7.1,0.7666666666666667
LT,8100,2024,4,0.395781798037311,2.9965,6.296300831425183,7.1,1.0333333333333334
LU,8037,2009,1,0.670613945190373,2.0117,-2.3964772419391767,5.1,0.1666666666666666
LU,8038,2009,2,0.670613945190373,1.310633333333333,-2.3964772419391767,5.1,-0.7333333333333334
LU,8039,2009,3,0.670613945190373,0.8692000000000001,-2.3964772419391767,5.1,-0.7000000000000001
LU,8040,2009,4,0.670613945190373,0.7219000000000001,-2.3964772419391767,5.1,1.3333333333333333
LU,8041,2010,1,0.247232603084002,0.6621666666666667,8.583652960225606,4.4,2.833333333333333
LU,8042,2010,2,0.247232603084002,0.6862666666666667,8.583652960225606,4.4,2.833333333333333
LU,8043,2010,3,0.247232603084002,0.8749333333333333,8.583652960225606,4.4,2.7
LU,8044,2010,4,0.247232603084002,1.0204666666666666,8.583652960225606,4.4,2.833333333333333
LU,8045,2011,1,0.379416485489736,1.0931333333333333,4.529780165046016,4.9,3.766666666666667
LU,8046,2011,2,0.379416485489736,1.4116333333333333,4.529780165046016,4.9,3.8666666666666663
LU,8047,2011,3,0.379416485489736,1.5620666666666665,4.529780165046016,4.9,3.5666666666666664
LU,8048,2011,4,0.379416485489736,1.4955666666666667,4.529780165046016,4.9,3.733333333333333
LU,8049,2012,1,0.145588493246799,1.043,4.96975981348029,5.1,3.1333333333333333
LU,8050,2012,2,0.145588493246799,0.6960333333333333,4.96975981348029,5.1,2.766666666666667
LU,8051,2012,3,0.145588493246799,0.3585666666666666,4.96975981348029,5.1,2.9
LU,8052,2012,4,0.145588493246799,0.1951333333333333,4.96975981348029,5.1,2.8000000000000003
LU,8053,2013,1,0.21316440756553,0.2114666666666666,5.520003335752044,5.9,2.1666666666666665
LU,8054,2013,2,0.21316440756553,0.2067999999999999,5.520003335752044,5.9,1.7
LU,8055,2013,3,0.21316440756553,0.2235,5.520003335752044,5.9,1.7
LU,8056,2013,4,0.21316440756553,0.2409,5.520003335752044,5.9,1.2
LU,8057,2014,1,0.443724366230085,0.2951333333333333,5.493141898408571,5.9,1.0333333333333334
LU,8058,2014,2,0.443724366230085,0.2985666666666666,5.493141898408571,5.9,1.1666666666666667
LU,8059,2014,3,0.443724366230085,0.1645666666666666,5.493141898408571,5.9,0.7333333333333333
LU,8060,2014,4,0.443724366230085,0.0814666666666666,5.493141898408571,5.9,-0.1
LU,8061,2015,1,0.67428432489464,0.0460333333333333,4.539332073405356,6.7,-0.4666666666666666
LU,8062,2015,2,0.67428432489464,-0.0065333333333333,4.539332073405356,6.7,0.3
LU,8063,2015,3,0.67428432489464,-0.0278,4.539332073405356,6.7,0.0333333333333333
LU,8064,2015,4,0.67428432489464,-0.0891666666666666,4.539332073405356,6.7,0.4000000000000001
LU,8065,2016,1,0.904844283559195,-0.1860666666666666,3.815445594295032,6.3,-0.1333333333333333
LU,8066,2016,2,0.904844283559195,-0.2581,3.815445594295032,6.3,-0.5333333333333333
LU,8067,2016,3,0.904844283559195,-0.2981,3.815445594295032,6.3,-0.1
LU,8068,2016,4,0.904844283559195,-0.3125,3.815445594295032,6.3,0.9666666666666668
LU,8069,2017,1,0.791204996244052,-0.3278,3.488306928168861,5.5,2.566666666666667
LU,8070,2017,2,0.791204996244052,-0.3299666666666667,3.488306928168861,5.5,2.0
LU,8071,2017,3,0.791204996244052,-0.3296333333333334,3.488306928168861,5.5,2.033333333333333
LU,8072,2017,4,0.791204996244052,-0.3288,3.488306928168861,5.5,1.8666666666666665
LU,8073,2018,1,0.896966330444119,-0.3283,3.480526839311393,5.6,1.1666666666666667
LU,8074,2018,2,0.896966330444119,-0.3252333333333333,3.480526839311393,5.6,1.9333333333333331
LU,8075,2018,3,0.896966330444119,-0.3194999999999999,3.480526839311393,5.6,2.533333333333333
LU,8076,2018,4,0.896966330444119,-0.3153333333333333,3.480526839311393,5.6,2.433333333333333
LU,8077,2019,1,0.738897535704604,-0.3085333333333333,3.690888828933958,5.6,2.033333333333333
LU,8078,2019,2,0.738897535704604,-0.3171,3.690888828933958,5.6,1.9666666666666668
LU,8079,2019,3,0.738897535704604,-0.3967333333333333,3.690888828933958,5.6,1.3666666666666665
LU,8080,2019,4,0.738897535704604,-0.4029666666666666,3.690888828933958,5.6,1.2
LU,8081,2020,1,1.02804099898325,-0.4055333333333333,3.3392758122522626,6.8,1.5333333333333332
LU,8082,2020,2,1.02804099898325,-0.3007,3.3392758122522626,6.8,-0.9333333333333336
LU,8083,2020,3,1.02804099898325,-0.4717333333333333,3.3392758122522626,6.8,-0.1333333333333333
LU,8084,2020,4,1.02804099898325,-0.5227,3.3392758122522626,6.8,-0.4666666666666666
LU,8085,2021,1,1.25487767534597,-0.5424666666666668,13.240869194737792,5.3,1.0333333333333334
LU,8086,2021,2,1.25487767534597,-0.5404,13.240869194737792,5.3,3.5666666666666664
LU,8087,2021,3,1.25487767534597,-0.5458,13.240869194737792,5.3,3.6
LU,8088,2021,4,1.25487767534597,-0.5663999999999999,13.240869194737792,5.3,5.666666666666667
LU,8089,2022,1,1.58802284953164,-0.529,5.054388378890873,4.6,6.766666666666667
LU,8090,2022,2,1.58802284953164,-0.3576,5.054388378890873,4.6,9.466666666666669
LU,8091,2022,3,1.58802284953164,0.4807333333333333,5.054388378890873,4.6,8.9
LU,8092,2022,4,1.58802284953164,1.7721333333333331,5.054388378890873,4.6,7.433333333333334
LU,8093,2023,1,1.86074359634703,2.631933333333333,7.017054340346562,5.2,4.5
LU,8094,2023,2,1.86074359634703,3.3564333333333334,7.017054340346562,5.2,1.9
LU,8095,2023,3,1.86074359634703,3.777366666666667,7.017054340346562,5.2,2.966666666666667
LU,8096,2023,4,1.86074359634703,3.957433333333333,7.017054340346562,5.2,2.466666666666667
LU,8097,2024,1,1.86074359634703,3.9236333333333335,4.950114759131252,6.4,3.1333333333333333
LU,8098,2024,2,1.86074359634703,3.8082,4.950114759131252,6.4,3.0
LU,8099,2024,3,1.86074359634703,3.5553666666666666,4.950114759131252,6.4,1.7333333333333334
LU,8100,2024,4,1.86074359634703,2.9965,4.950114759131252,6.4,1.2
LV,8033,2008,1,3.04485753229265,4.48,8.16467831273966,7.8,16.233333333333334
LV,8034,2008,2,3.04485753229265,4.8604666666666665,8.16467831273966,7.8,17.53333333333333
LV,8035,2008,3,3.04485753229265,4.9818,8.16467831273966,7.8,15.6
LV,8036,2008,4,3.04485753229265,4.214666666666667,8.16467831273966,7.8,11.9
LV,8037,2009,1,20.2710789757026,2.0117,-21.18876403051121,17.7,9.0
LV,8038,2009,2,20.2710789757026,1.310633333333333,-21.18876403051121,17.7,4.466666666666667
LV,8039,2009,3,20.2710789757026,0.8692000000000001,-21.18876403051121,17.7,1.2333333333333334
LV,8040,2009,4,20.2710789757026,0.7219000000000001,-21.18876403051121,17.7,-1.3333333333333333
LV,8041,2010,1,22.2897256358893,0.6621666666666667,-4.533255390446045,19.7,-3.8666666666666663
LV,8042,2010,2,22.2897256358893,0.6862666666666667,-4.533255390446045,19.7,-2.2666666666666666
LV,8043,2010,3,22.2897256358893,0.8749333333333333,-4.533255390446045,19.7,-0.2666666666666666
LV,8044,2010,4,22.2897256358893,1.0204666666666666,-4.533255390446045,19.7,1.6666666666666667
LV,8045,2011,1,14.0547877289945,1.0931333333333333,8.253994088396333,16.3,3.8
LV,8046,2011,2,14.0547877289945,1.4116333333333333,8.253994088396333,16.3,4.6000000000000005
LV,8047,2011,3,14.0547877289945,1.5620666666666665,8.253994088396333,16.3,4.433333333333334
LV,8048,2011,4,14.0547877289945,1.4955666666666667,8.253994088396333,16.3,4.066666666666666
LV,8049,2012,1,8.7237859152224,1.043,11.818975609576588,15.1,3.3000000000000003
LV,8050,2012,2,8.7237859152224,0.6960333333333333,11.818975609576588,15.1,2.4
LV,8051,2012,3,8.7237859152224,0.3585666666666666,11.818975609576588,15.1,1.9
LV,8052,2012,4,8.7237859152224,0.1951333333333333,11.818975609576588,15.1,1.5666666666666669
LV,8053,2013,1,6.4070404515206,0.2114666666666666,3.4135822115743952,11.9,0.3999999999999999
LV,8054,2013,2,6.4070404515206,0.2067999999999999,3.4135822115743952,11.9,-0.1333333333333333
LV,8055,2013,3,6.4070404515206,0.2235,3.4135822115743952,11.9,0.0
LV,8056,2013,4,6.4070404515206,0.2409,3.4135822115743952,11.9,-0.2333333333333333
LV,8057,2014,1,4.59775813860822,0.2951333333333333,3.607308447829949,10.9,0.4333333333333333
LV,8058,2014,2,4.59775813860822,0.2985666666666666,3.607308447829949,10.9,0.8000000000000002
LV,8059,2014,3,4.59775813860822,0.1645666666666666,3.607308447829949,10.9,0.8666666666666667
LV,8060,2014,4,4.59775813860822,0.0814666666666666,3.607308447829949,10.9,0.6333333333333333
LV,8061,2015,1,4.64467819332291,0.0460333333333333,4.184855889578598,9.9,0.0666666666666666
LV,8062,2015,2,4.64467819332291,-0.0065333333333333,4.184855889578598,9.9,0.8333333333333334
LV,8063,2015,3,4.64467819332291,-0.0278,4.184855889578598,9.9,-0.1333333333333333
LV,8064,2015,4,4.64467819332291,-0.0891666666666666,4.184855889578598,9.9,0.1
LV,8065,2016,1,6.25574429476529,-0.1860666666666666,3.175125272381618,9.7,-0.5
LV,8066,2016,2,6.25574429476529,-0.2581,3.175125272381618,9.7,-0.7000000000000001
LV,8067,2016,3,6.25574429476529,-0.2981,3.175125272381618,9.7,0.1666666666666666
LV,8068,2016,4,6.25574429476529,-0.3125,3.175125272381618,9.7,1.4666666666666668
